minute_bucket,total_events,fraud_count,suspicious_count,safe_count,avg_risk_score,max_risk_score,avg_volume_spike,total_volume,fraud_rate_pct,hour_of_day,day_of_week
2026-08-26 22:49:00,11,1,2,8,0.1809,0.889,6.55,439585.67,9.09,22,3
2026-08-26 22:39:00,19,0,2,17,0.1496,0.865,1.11,804007.41,0.0,22,3
2026-08-26 22:29:00,12,2,2,8,0.1158,0.9899,9.21,87891.02,16.67,22,3
2026-08-26 22:19:00,5,2,2,1,0.1639,0.7672,11.72,799525.23,40.0,22,3
2026-08-26 22:09:00,12,0,3,9,0.1663,0.8201,1.55,639968.36,0.0,22,3
2026-08-26 21:59:00,6,2,1,3,0.1236,0.753,5.88,616144.73,33.33,21,3
2026-08-26 21:49:00,7,0,5,2,0.1646,0.9532,5.56,729017.67,0.0,21,3
2026-08-26 21:39:00,12,2,3,7,0.2122,0.816,1.11,244139.23,16.67,21,3
2026-08-26 21:29:00,11,0,2,9,0.1292,0.8759,11.13,283870.58,0.0,21,3
2026-08-26 21:19:00,12,2,1,9,0.195,0.7878,2.01,452396.2,16.67,21,3
2026-08-26 21:09:00,11,1,4,6,0.1914,0.8915,9.85,364168.05,9.09,21,3
2026-08-26 20:59:00,16,7,3,6,0.0854,0.8289,6.6,335053.99,43.75,20,3
2026-08-26 20:49:00,37,2,3,32,0.1473,0.9127,8.6,304451.32,5.41,20,3
2026-08-26 20:39:00,28,3,2,23,0.1635,0.8255,4.66,605236.01,10.71,20,3
2026-08-26 20:29:00,28,5,4,19,0.0989,0.8559,11.24,79044.54,17.86,20,3
2026-08-26 20:19:00,49,7,1,41,0.151,0.8518,0.92,782317.55,14.29,20,3
2026-08-26 20:09:00,36,2,3,31,0.2136,0.8188,10.94,787911.66,5.56,20,3
2026-08-26 19:59:00,37,5,3,29,0.1759,0.8818,11.85,401417.65,13.51,19,3
2026-08-26 19:49:00,20,3,2,15,0.0994,0.9177,12.2,72675.02,15.0,19,3
2026-08-26 19:39:00,44,3,5,36,0.0905,0.7764,8.9,568370.7,6.82,19,3
2026-08-26 19:29:00,49,7,1,41,0.1968,0.8756,11.41,752392.7,14.29,19,3
2026-08-26 19:19:00,47,6,3,38,0.1152,0.8714,1.98,577076.92,12.77,19,3
2026-08-26 19:09:00,54,5,1,48,0.1516,0.7631,4.3,235664.37,9.26,19,3
2026-08-26 18:59:00,39,4,1,34,0.088,0.9541,10.87,323815.26,10.26,18,3
2026-08-26 18:49:00,25,6,4,15,0.1364,0.787,6.99,119087.74,24.0,18,3
2026-08-26 18:39:00,50,7,4,39,0.195,0.885,7.32,837685.9,14.0,18,3
2026-08-26 18:29:00,32,7,2,23,0.0906,0.8849,4.65,307871.02,21.88,18,3
2026-08-26 18:19:00,15,4,3,8,0.117,0.7951,1.27,341489.26,26.67,18,3
2026-08-26 18:09:00,19,5,5,9,0.1271,0.913,9.65,312480.65,26.32,18,3
2026-08-26 17:59:00,47,7,1,39,0.1583,0.7502,1.21,842692.68,14.89,17,3
2026-08-26 17:49:00,40,6,4,30,0.2113,0.9666,1.04,683477.83,15.0,17,3
2026-08-26 17:39:00,33,3,3,27,0.0809,0.8192,9.59,684416.63,9.09,17,3
2026-08-26 17:29:00,17,6,4,7,0.1222,0.8245,12.11,401369.74,35.29,17,3
2026-08-26 17:19:00,32,5,4,23,0.1373,0.8826,5.86,711371.94,15.62,17,3
2026-08-26 17:09:00,32,5,5,22,0.2105,0.8854,5.97,614192.05,15.62,17,3
2026-08-26 16:59:00,48,2,5,41,0.178,0.9299,8.71,646906.84,4.17,16,3
2026-08-26 16:49:00,46,5,2,39,0.1498,0.8912,0.83,734770.01,10.87,16,3
2026-08-26 16:39:00,39,5,2,32,0.1943,0.9221,9.67,363633.97,12.82,16,3
2026-08-26 16:29:00,31,2,5,24,0.138,0.8869,0.81,565898.49,6.45,16,3
2026-08-26 16:19:00,43,7,1,35,0.1495,0.9444,8.77,272459.23,16.28,16,3
2026-08-26 16:09:00,35,5,5,25,0.179,0.9871,12.16,785127.78,14.29,16,3
2026-08-26 15:59:00,45,7,5,33,0.1041,0.8804,9.75,466685.73,15.56,15,3
2026-08-26 15:49:00,39,5,5,29,0.0954,0.8414,6.72,395860.24,12.82,15,3
2026-08-26 15:39:00,19,6,5,8,0.1973,0.8663,1.37,63193.01,31.58,15,3
2026-08-26 15:29:00,16,2,3,11,0.103,0.9192,10.11,232637.37,12.5,15,3
2026-08-26 15:19:00,38,6,5,27,0.1225,0.9633,7.17,758710.96,15.79,15,3
2026-08-26 15:09:00,32,2,2,28,0.1262,0.863,6.42,848118.37,6.25,15,3
2026-08-26 14:59:00,19,2,2,15,0.2009,0.8828,4.83,465380.88,10.53,14,3
2026-08-26 14:49:00,26,7,2,17,0.1919,0.8696,11.63,548153.08,26.92,14,3
2026-08-26 14:39:00,35,4,3,28,0.1506,0.9671,2.96,828678.95,11.43,14,3
2026-08-26 14:29:00,27,6,5,16,0.2005,0.8659,10.6,295419.27,22.22,14,3
2026-08-26 14:19:00,45,3,5,37,0.123,0.857,4.57,359613.69,6.67,14,3
2026-08-26 14:09:00,20,2,5,13,0.1159,0.9289,1.66,662591.29,10.0,14,3
2026-08-26 13:59:00,46,5,4,37,0.1811,0.9696,10.17,362357.21,10.87,13,3
2026-08-26 13:49:00,19,4,3,12,0.1891,0.8202,10.21,312456.91,21.05,13,3
2026-08-26 13:39:00,47,3,3,41,0.0862,0.9894,10.97,756278.0,6.38,13,3
2026-08-26 13:29:00,27,2,5,20,0.1414,0.8188,2.32,450967.31,7.41,13,3
2026-08-26 13:19:00,23,7,3,13,0.0806,0.7844,3.68,209165.37,30.43,13,3
2026-08-26 13:09:00,25,7,2,16,0.1718,0.8286,8.0,762206.35,28.0,13,3
2026-08-26 12:59:00,39,7,3,29,0.1312,0.7883,4.55,821426.12,17.95,12,3
2026-08-26 12:49:00,35,6,4,25,0.1189,0.8582,10.58,584754.86,17.14,12,3
2026-08-26 12:39:00,37,4,4,29,0.1741,0.9043,3.02,135110.95,10.81,12,3
2026-08-26 12:29:00,45,7,5,33,0.1638,0.8498,7.69,99449.57,15.56,12,3
2026-08-26 12:19:00,47,5,1,41,0.1926,0.8783,4.04,74167.96,10.64,12,3
2026-08-26 12:09:00,19,3,5,11,0.1047,0.7624,9.64,330034.58,15.79,12,3
2026-08-26 11:59:00,30,3,2,25,0.2003,0.8214,3.26,297399.78,10.0,11,3
2026-08-26 11:49:00,36,3,2,31,0.1245,0.7699,2.65,383642.31,8.33,11,3
2026-08-26 11:39:00,50,6,3,41,0.1098,0.968,11.21,593560.67,12.0,11,3
2026-08-26 11:29:00,30,2,2,26,0.1388,0.8007,2.3,353998.72,6.67,11,3
2026-08-26 11:19:00,38,2,5,31,0.1655,0.8211,4.85,682538.87,5.26,11,3
2026-08-26 11:09:00,46,4,5,37,0.1251,0.8872,4.05,92667.71,8.7,11,3
2026-08-26 10:59:00,44,2,1,41,0.1396,0.8669,2.96,125644.28,4.55,10,3
2026-08-26 10:49:00,38,3,2,33,0.2133,0.8976,5.26,81128.66,7.89,10,3
2026-08-26 10:39:00,39,3,4,32,0.156,0.9305,5.76,289529.2,7.69,10,3
2026-08-26 10:29:00,38,2,1,35,0.0835,0.8532,11.14,245250.22,5.26,10,3
2026-08-26 10:19:00,37,4,5,28,0.0885,0.7867,4.68,586074.54,10.81,10,3
2026-08-26 10:09:00,47,6,3,38,0.1828,0.9582,9.67,843797.77,12.77,10,3
2026-08-26 09:59:00,45,5,5,35,0.1965,0.9253,10.18,797746.58,11.11,9,3
2026-08-26 09:49:00,38,7,3,28,0.1694,0.8736,10.76,395087.68,18.42,9,3
2026-08-26 09:39:00,47,6,4,37,0.2147,0.8097,9.1,655535.6,12.77,9,3
2026-08-26 09:29:00,36,6,5,25,0.207,0.8876,7.58,183832.98,16.67,9,3
2026-08-26 09:19:00,53,6,2,45,0.1815,0.941,5.96,218954.98,11.32,9,3
2026-08-26 09:09:00,33,3,1,29,0.1999,0.8726,1.85,623615.58,9.09,9,3
2026-08-26 08:59:00,25,3,5,17,0.1233,0.7981,1.79,459224.91,12.0,8,3
2026-08-26 08:49:00,45,7,3,35,0.1852,0.8615,4.82,259323.93,15.56,8,3
2026-08-26 08:39:00,26,3,1,22,0.1031,0.9872,4.62,120712.19,11.54,8,3
2026-08-26 08:29:00,27,7,2,18,0.0882,0.9396,6.8,319589.3,25.93,8,3
2026-08-26 08:19:00,41,3,2,36,0.2116,0.9807,8.76,704252.74,7.32,8,3
2026-08-26 08:09:00,33,5,4,24,0.1488,0.9191,1.72,656416.87,15.15,8,3
2026-08-26 07:59:00,19,0,4,15,0.1971,0.9739,3.45,469848.95,0.0,7,3
2026-08-26 07:49:00,15,0,5,10,0.2144,0.7807,4.88,608515.71,0.0,7,3
2026-08-26 07:39:00,8,0,4,4,0.0833,0.7868,7.38,572472.05,0.0,7,3
2026-08-26 07:29:00,13,0,4,9,0.189,0.8497,4.0,62464.56,0.0,7,3
2026-08-26 07:19:00,8,0,1,7,0.1049,0.7548,2.64,582879.64,0.0,7,3
2026-08-26 07:09:00,16,0,4,12,0.211,0.9416,7.44,160045.08,0.0,7,3
2026-08-26 06:59:00,13,2,2,9,0.1403,0.8437,5.81,273860.73,15.38,6,3
2026-08-26 06:49:00,7,0,4,3,0.1977,0.9344,8.14,480675.84,0.0,6,3
2026-08-26 06:39:00,5,1,3,1,0.1563,0.815,4.64,798485.43,20.0,6,3
2026-08-26 06:29:00,14,2,4,8,0.1466,0.899,5.64,426145.82,14.29,6,3
2026-08-26 06:19:00,9,0,1,8,0.176,0.7596,10.1,276383.63,0.0,6,3
2026-08-26 06:09:00,10,1,4,5,0.17,0.9066,7.92,817281.47,10.0,6,3
2026-08-26 05:59:00,12,2,2,8,0.1788,0.8067,4.11,389213.68,16.67,5,3
2026-08-26 05:49:00,12,2,2,8,0.1313,0.8438,7.87,225912.03,16.67,5,3
2026-08-26 05:39:00,17,1,1,15,0.1789,0.7695,6.3,72575.63,5.88,5,3
2026-08-26 05:29:00,18,1,4,13,0.1281,0.9778,4.59,501044.72,5.56,5,3
2026-08-26 05:19:00,8,0,1,7,0.1454,0.839,3.18,139217.08,0.0,5,3
2026-08-26 05:09:00,17,1,1,15,0.2199,0.849,0.82,812343.03,5.88,5,3
2026-08-26 04:59:00,5,0,5,0,0.1804,0.9695,9.14,420900.6,0.0,4,3
2026-08-26 04:49:00,9,1,5,3,0.0855,0.9869,10.74,793144.01,11.11,4,3
2026-08-26 04:39:00,8,1,3,4,0.1729,0.8738,6.92,789695.34,12.5,4,3
2026-08-26 04:29:00,19,0,4,15,0.1235,0.846,2.36,203851.23,0.0,4,3
2026-08-26 04:19:00,7,1,4,2,0.1787,0.8773,5.18,584795.43,14.29,4,3
2026-08-26 04:09:00,6,2,5,0,0.2034,0.8813,10.39,459044.76,33.33,4,3
2026-08-26 03:59:00,12,0,5,7,0.1341,0.845,4.37,464961.38,0.0,3,3
2026-08-26 03:49:00,18,2,3,13,0.1725,0.8533,3.35,743473.65,11.11,3,3
2026-08-26 03:39:00,10,0,2,8,0.109,0.8844,7.08,712918.28,0.0,3,3
2026-08-26 03:29:00,6,2,1,3,0.2074,0.8775,7.66,458133.03,33.33,3,3
2026-08-26 03:19:00,5,2,4,0,0.1169,0.8322,8.39,448157.7,40.0,3,3
2026-08-26 03:09:00,16,1,1,14,0.0902,0.7946,3.03,536640.61,6.25,3,3
2026-08-26 02:59:00,7,2,2,3,0.1094,0.7719,11.05,286262.06,28.57,2,3
2026-08-26 02:49:00,6,2,3,1,0.2143,0.9766,9.16,105151.16,33.33,2,3
2026-08-26 02:39:00,13,0,2,11,0.2126,0.7754,5.43,302429.4,0.0,2,3
2026-08-26 02:29:00,12,2,1,9,0.1773,0.8157,4.83,122287.1,16.67,2,3
2026-08-26 02:19:00,12,1,4,7,0.1405,0.7844,11.96,165986.03,8.33,2,3
2026-08-26 02:09:00,19,0,3,16,0.1076,0.7683,3.17,93819.29,0.0,2,3
2026-08-26 01:59:00,7,1,4,2,0.1713,0.771,5.96,514997.62,14.29,1,3
2026-08-26 01:49:00,8,1,2,5,0.1321,0.7672,3.38,423402.34,12.5,1,3
2026-08-26 01:39:00,19,0,3,16,0.2171,0.8515,1.74,308858.75,0.0,1,3
2026-08-26 01:29:00,5,2,2,1,0.082,0.7729,6.1,321729.97,40.0,1,3
2026-08-26 01:19:00,7,0,4,3,0.13,0.9544,3.62,480714.79,0.0,1,3
2026-08-26 01:09:00,13,2,1,10,0.1493,0.7866,2.69,539778.7,15.38,1,3
2026-08-26 00:59:00,8,0,5,3,0.2102,0.7603,7.41,488611.07,0.0,0,3
2026-08-26 00:49:00,14,0,2,12,0.1434,0.7711,9.24,227357.72,0.0,0,3
2026-08-26 00:39:00,7,2,3,2,0.2063,0.9412,11.88,571569.88,28.57,0,3
2026-08-26 00:29:00,15,0,4,11,0.1472,0.9672,6.78,334048.06,0.0,0,3
2026-08-26 00:19:00,14,2,2,10,0.0974,0.8443,4.47,727467.02,14.29,0,3
2026-08-26 00:09:00,12,1,2,9,0.195,0.8562,9.62,158225.54,8.33,0,3
2026-08-25 23:59:00,18,2,4,12,0.1164,0.808,3.9,343379.34,11.11,23,2
2026-08-25 23:49:00,6,1,4,1,0.2129,0.9106,7.2,408878.25,16.67,23,2
2026-08-25 23:39:00,17,1,2,14,0.121,0.9788,5.42,690062.46,5.88,23,2
2026-08-25 23:29:00,12,2,5,5,0.1785,0.7888,7.66,145021.7,16.67,23,2
2026-08-25 23:19:00,16,0,4,12,0.1773,0.9684,2.92,364286.27,0.0,23,2
2026-08-25 23:09:00,11,0,4,7,0.1388,0.792,1.14,375278.51,0.0,23,2
2026-08-25 22:59:00,14,1,3,10,0.1019,0.8582,5.12,269361.92,7.14,22,2
2026-08-25 22:49:00,9,1,4,4,0.1234,0.8796,11.6,481420.79,11.11,22,2
2026-08-25 22:39:00,14,0,1,13,0.1049,0.7742,9.75,718736.86,0.0,22,2
2026-08-25 22:29:00,11,0,1,10,0.1107,0.8276,7.72,547436.96,0.0,22,2
2026-08-25 22:19:00,15,1,3,11,0.1213,0.9081,7.35,294669.79,6.67,22,2
2026-08-25 22:09:00,9,2,5,2,0.0934,0.9209,9.32,782261.22,22.22,22,2
2026-08-25 21:59:00,12,1,2,9,0.1959,0.935,6.65,664285.9,8.33,21,2
2026-08-25 21:49:00,9,0,2,7,0.1625,0.9576,4.52,436839.99,0.0,21,2
2026-08-25 21:39:00,19,2,3,14,0.2042,0.8425,12.46,172052.48,10.53,21,2
2026-08-25 21:29:00,5,2,3,0,0.1471,0.9416,11.43,634911.5,40.0,21,2
2026-08-25 21:19:00,14,2,1,11,0.1514,0.8722,1.04,452436.64,14.29,21,2
2026-08-25 21:09:00,6,1,5,0,0.1793,0.941,5.37,473178.59,16.67,21,2
2026-08-25 20:59:00,16,6,1,9,0.1464,0.8113,1.17,602326.49,37.5,20,2
2026-08-25 20:49:00,46,4,3,39,0.1382,0.81,7.09,400421.43,8.7,20,2
2026-08-25 20:39:00,33,4,4,25,0.0809,0.9678,1.63,410739.8,12.12,20,2
2026-08-25 20:29:00,24,5,2,17,0.1533,0.8173,10.86,367087.87,20.83,20,2
2026-08-25 20:19:00,40,2,1,37,0.0827,0.847,7.08,417637.72,5.0,20,2
2026-08-25 20:09:00,50,3,5,42,0.179,0.989,4.25,681242.62,6.0,20,2
2026-08-25 19:59:00,37,2,2,33,0.218,0.907,11.32,630600.19,5.41,19,2
2026-08-25 19:49:00,45,5,1,39,0.1779,0.8662,11.55,695467.56,11.11,19,2
2026-08-25 19:39:00,19,5,5,9,0.0897,0.8684,1.75,628942.67,26.32,19,2
2026-08-25 19:29:00,54,2,3,49,0.197,0.8172,6.87,143983.75,3.7,19,2
2026-08-25 19:19:00,50,2,4,44,0.0943,0.7992,10.23,134651.62,4.0,19,2
2026-08-25 19:09:00,18,3,4,11,0.1845,0.9303,3.02,99299.2,16.67,19,2
2026-08-25 18:59:00,32,5,4,23,0.1779,0.8356,6.06,140787.95,15.62,18,2
2026-08-25 18:49:00,37,3,3,31,0.106,0.913,1.63,830715.67,8.11,18,2
2026-08-25 18:39:00,42,3,3,36,0.082,0.8303,2.59,224729.07,7.14,18,2
2026-08-25 18:29:00,37,3,5,29,0.1644,0.7923,7.31,254624.52,8.11,18,2
2026-08-25 18:19:00,54,6,4,44,0.1825,0.9355,1.59,187495.49,11.11,18,2
2026-08-25 18:09:00,34,2,2,30,0.2015,0.8789,8.47,676410.27,5.88,18,2
2026-08-25 17:59:00,48,7,1,40,0.1512,0.9223,3.88,733591.79,14.58,17,2
2026-08-25 17:49:00,27,4,1,22,0.1074,0.942,4.78,169866.27,14.81,17,2
2026-08-25 17:39:00,22,2,3,17,0.1985,0.767,1.16,422134.51,9.09,17,2
2026-08-25 17:29:00,35,5,5,25,0.1191,0.9802,11.19,276508.06,14.29,17,2
2026-08-25 17:19:00,47,5,5,37,0.1517,0.8515,10.34,684463.55,10.64,17,2
2026-08-25 17:09:00,16,6,4,6,0.2198,0.8648,10.24,739982.69,37.5,17,2
2026-08-25 16:59:00,23,2,5,16,0.1367,0.9556,4.18,610008.12,8.7,16,2
2026-08-25 16:49:00,53,2,1,50,0.1298,0.8977,2.32,767285.53,3.77,16,2
2026-08-25 16:39:00,21,7,5,9,0.1103,0.9886,7.88,117475.92,33.33,16,2
2026-08-25 16:29:00,25,7,1,17,0.0905,0.8916,10.27,372370.19,28.0,16,2
2026-08-25 16:19:00,32,3,1,28,0.1546,0.9151,6.32,621088.55,9.38,16,2
2026-08-25 16:09:00,22,5,5,12,0.129,0.7529,2.27,492811.35,22.73,16,2
2026-08-25 15:59:00,28,3,4,21,0.1678,0.8749,10.14,256871.9,10.71,15,2
2026-08-25 15:49:00,46,7,5,34,0.0804,0.8987,11.74,680287.96,15.22,15,2
2026-08-25 15:39:00,49,2,4,43,0.1954,0.8822,8.04,97132.27,4.08,15,2
2026-08-25 15:29:00,47,4,2,41,0.1571,0.7641,9.47,722045.61,8.51,15,2
2026-08-25 15:19:00,51,3,5,43,0.2116,0.7662,6.35,722200.82,5.88,15,2
2026-08-25 15:09:00,42,2,1,39,0.0826,0.756,6.78,699277.4,4.76,15,2
2026-08-25 14:59:00,20,7,1,12,0.1596,0.8062,9.34,809708.31,35.0,14,2
2026-08-25 14:49:00,54,2,4,48,0.2028,0.8747,10.54,196322.55,3.7,14,2
2026-08-25 14:39:00,17,7,4,6,0.0873,0.9642,8.89,811760.58,41.18,14,2
2026-08-25 14:29:00,35,5,2,28,0.1481,0.928,3.64,483479.06,14.29,14,2
2026-08-25 14:19:00,41,7,5,29,0.1843,0.7784,6.36,521016.63,17.07,14,2
2026-08-25 14:09:00,32,7,1,24,0.1405,0.8182,2.19,459633.55,21.88,14,2
2026-08-25 13:59:00,21,2,5,14,0.1038,0.9237,3.08,767028.08,9.52,13,2
2026-08-25 13:49:00,24,5,1,18,0.1531,0.8268,3.43,427282.22,20.83,13,2
2026-08-25 13:39:00,48,2,3,43,0.1225,0.787,9.23,515598.98,4.17,13,2
2026-08-25 13:29:00,36,7,2,27,0.1864,0.8745,8.44,337471.23,19.44,13,2
2026-08-25 13:19:00,32,5,4,23,0.1859,0.7877,9.91,688406.28,15.62,13,2
2026-08-25 13:09:00,46,3,4,39,0.0827,0.8156,6.28,526435.5,6.52,13,2
2026-08-25 12:59:00,51,5,3,43,0.2025,0.7892,5.14,91825.61,9.8,12,2
2026-08-25 12:49:00,43,4,4,35,0.1011,0.8117,9.87,477773.37,9.3,12,2
2026-08-25 12:39:00,15,7,2,6,0.1515,0.8232,2.91,540875.15,46.67,12,2
2026-08-25 12:29:00,24,2,2,20,0.1629,0.841,2.98,160483.79,8.33,12,2
2026-08-25 12:19:00,24,2,2,20,0.1231,0.9665,10.53,347603.01,8.33,12,2
2026-08-25 12:09:00,44,2,3,39,0.1594,0.9489,3.56,287109.99,4.55,12,2
2026-08-25 11:59:00,27,4,3,20,0.1241,0.9607,11.47,137708.28,14.81,11,2
2026-08-25 11:49:00,51,2,3,46,0.1334,0.8674,7.29,66207.01,3.92,11,2
2026-08-25 11:39:00,48,2,3,43,0.1715,0.9085,6.98,317418.73,4.17,11,2
2026-08-25 11:29:00,42,7,1,34,0.1618,0.7608,10.45,386729.36,16.67,11,2
2026-08-25 11:19:00,31,5,2,24,0.2157,0.792,2.57,182425.2,16.13,11,2
2026-08-25 11:09:00,29,3,4,22,0.2189,0.8065,11.4,272893.25,10.34,11,2
2026-08-25 10:59:00,40,2,1,37,0.1494,0.9071,7.07,240268.31,5.0,10,2
2026-08-25 10:49:00,40,2,5,33,0.2158,0.8602,8.24,682330.61,5.0,10,2
2026-08-25 10:39:00,24,6,2,16,0.1192,0.9362,2.11,280709.36,25.0,10,2
2026-08-25 10:29:00,45,7,3,35,0.1535,0.9541,12.45,135768.68,15.56,10,2
2026-08-25 10:19:00,25,2,1,22,0.147,0.8685,10.82,666447.44,8.0,10,2
2026-08-25 10:09:00,32,4,1,27,0.1437,0.8983,6.19,154516.2,12.5,10,2
2026-08-25 09:59:00,30,4,4,22,0.1063,0.9315,4.56,521189.83,13.33,9,2
2026-08-25 09:49:00,46,4,3,39,0.2028,0.7793,2.14,290255.74,8.7,9,2
2026-08-25 09:39:00,32,5,5,22,0.1868,0.8089,1.79,381039.85,15.62,9,2
2026-08-25 09:29:00,53,3,4,46,0.1991,0.926,7.33,629353.36,5.66,9,2
2026-08-25 09:19:00,42,7,5,30,0.1571,0.9349,4.51,573178.52,16.67,9,2
2026-08-25 09:09:00,49,3,3,43,0.1504,0.7716,8.59,742549.63,6.12,9,2
2026-08-25 08:59:00,20,6,1,13,0.0868,0.7571,12.38,444777.21,30.0,8,2
2026-08-25 08:49:00,20,4,2,14,0.1185,0.9852,3.75,630566.72,20.0,8,2
2026-08-25 08:39:00,26,4,2,20,0.1757,0.7504,8.71,250301.28,15.38,8,2
2026-08-25 08:29:00,21,2,4,15,0.1878,0.9238,1.09,612989.3,9.52,8,2
2026-08-25 08:19:00,54,5,5,44,0.1184,0.9452,2.68,578466.94,9.26,8,2
2026-08-25 08:09:00,54,3,4,47,0.0852,0.8829,7.54,292754.32,5.56,8,2
2026-08-25 07:59:00,18,0,5,13,0.131,0.9537,3.03,707099.31,0.0,7,2
2026-08-25 07:49:00,18,0,1,17,0.1485,0.7681,8.73,682481.19,0.0,7,2
2026-08-25 07:39:00,17,2,4,11,0.1741,0.9346,6.72,780189.52,11.76,7,2
2026-08-25 07:29:00,6,2,4,0,0.2037,0.8065,6.61,633855.14,33.33,7,2
2026-08-25 07:19:00,8,0,3,5,0.2169,0.8543,2.93,315171.11,0.0,7,2
2026-08-25 07:09:00,5,0,2,3,0.1672,0.9715,12.34,571359.01,0.0,7,2
2026-08-25 06:59:00,15,1,4,10,0.2,0.8023,2.04,828604.79,6.67,6,2
2026-08-25 06:49:00,7,0,5,2,0.1225,0.912,6.26,308502.56,0.0,6,2
2026-08-25 06:39:00,9,1,3,5,0.1569,0.8572,6.79,222285.73,11.11,6,2
2026-08-25 06:29:00,14,0,5,9,0.1694,0.9659,2.08,548280.77,0.0,6,2
2026-08-25 06:19:00,17,0,5,12,0.1073,0.8136,3.99,407759.17,0.0,6,2
2026-08-25 06:09:00,14,0,2,12,0.118,0.9056,1.42,322291.02,0.0,6,2
2026-08-25 05:59:00,15,0,1,14,0.1109,0.7982,0.81,429014.2,0.0,5,2
2026-08-25 05:49:00,11,0,1,10,0.1182,0.9888,11.55,222060.65,0.0,5,2
2026-08-25 05:39:00,9,2,5,2,0.1982,0.9426,2.28,149559.08,22.22,5,2
2026-08-25 05:29:00,14,1,3,10,0.2018,0.9617,2.06,509437.83,7.14,5,2
2026-08-25 05:19:00,7,1,2,4,0.2083,0.8591,1.77,513403.36,14.29,5,2
2026-08-25 05:09:00,6,2,3,1,0.1935,0.8317,11.04,268960.33,33.33,5,2
2026-08-25 04:59:00,7,2,3,2,0.0849,0.8175,8.52,163826.38,28.57,4,2
2026-08-25 04:49:00,5,0,1,4,0.0985,0.7686,11.03,805292.09,0.0,4,2
2026-08-25 04:39:00,5,2,2,1,0.1832,0.9893,4.87,278407.19,40.0,4,2
2026-08-25 04:29:00,9,2,3,4,0.1999,0.9249,6.32,245650.27,22.22,4,2
2026-08-25 04:19:00,15,1,4,10,0.136,0.9105,5.48,432794.75,6.67,4,2
2026-08-25 04:09:00,8,2,3,3,0.1886,0.9846,6.0,323852.0,25.0,4,2
2026-08-25 03:59:00,10,2,2,6,0.1216,0.7707,5.81,183885.82,20.0,3,2
2026-08-25 03:49:00,6,0,2,4,0.1911,0.809,7.96,770945.14,0.0,3,2
2026-08-25 03:39:00,13,1,1,11,0.1283,0.8917,6.73,168895.87,7.69,3,2
2026-08-25 03:29:00,11,0,3,8,0.156,0.8142,7.97,106128.08,0.0,3,2
2026-08-25 03:19:00,10,2,4,4,0.1163,0.8952,5.6,303168.11,20.0,3,2
2026-08-25 03:09:00,11,2,5,4,0.1281,0.8068,11.44,646755.48,18.18,3,2
2026-08-25 02:59:00,15,2,1,12,0.0984,0.9032,3.25,230510.39,13.33,2,2
2026-08-25 02:49:00,11,0,4,7,0.12,0.7672,1.23,404542.39,0.0,2,2
2026-08-25 02:39:00,14,1,2,11,0.0955,0.7972,7.0,341286.69,7.14,2,2
2026-08-25 02:29:00,7,2,3,2,0.2094,0.8808,5.66,841551.93,28.57,2,2
2026-08-25 02:19:00,5,1,5,0,0.1502,0.8709,11.59,455859.18,20.0,2,2
2026-08-25 02:09:00,7,2,3,2,0.1181,0.9081,7.46,221476.35,28.57,2,2
2026-08-25 01:59:00,15,1,1,13,0.1356,0.7511,6.02,54846.49,6.67,1,2
2026-08-25 01:49:00,16,1,1,14,0.1403,0.7697,4.03,574393.09,6.25,1,2
2026-08-25 01:39:00,9,1,4,4,0.2083,0.8905,12.11,744413.84,11.11,1,2
2026-08-25 01:29:00,7,2,2,3,0.1849,0.7828,8.81,442865.46,28.57,1,2
2026-08-25 01:19:00,5,2,4,0,0.2138,0.8258,2.92,200025.16,40.0,1,2
2026-08-25 01:09:00,11,0,3,8,0.198,0.9319,5.91,216981.51,0.0,1,2
2026-08-25 00:59:00,5,1,2,2,0.1941,0.9251,5.58,525762.14,20.0,0,2
2026-08-25 00:49:00,11,1,3,7,0.1611,0.8742,8.77,456167.07,9.09,0,2
2026-08-25 00:39:00,19,1,4,14,0.0822,0.8067,6.66,482457.48,5.26,0,2
2026-08-25 00:29:00,18,1,3,14,0.18,0.8159,8.58,613225.82,5.56,0,2
2026-08-25 00:19:00,11,2,2,7,0.105,0.8494,10.01,777178.4,18.18,0,2
2026-08-25 00:09:00,7,1,3,3,0.1219,0.9137,9.46,315770.22,14.29,0,2
2026-08-24 23:59:00,17,2,5,10,0.0815,0.7795,2.63,753143.23,11.76,23,1
2026-08-24 23:49:00,11,0,3,8,0.1185,0.853,5.42,291169.33,0.0,23,1
2026-08-24 23:39:00,7,1,1,5,0.0991,0.9361,3.16,635097.05,14.29,23,1
2026-08-24 23:29:00,6,1,5,0,0.0975,0.7708,11.91,420437.45,16.67,23,1
2026-08-24 23:19:00,14,2,4,8,0.119,0.8713,11.17,267151.53,14.29,23,1
2026-08-24 23:09:00,19,0,4,15,0.1727,0.7777,4.23,240291.23,0.0,23,1
2026-08-24 22:59:00,11,0,5,6,0.1407,0.8087,8.94,517576.88,0.0,22,1
2026-08-24 22:49:00,15,1,3,11,0.1576,0.8033,8.76,360000.43,6.67,22,1
2026-08-24 22:39:00,10,2,3,5,0.1636,0.8946,4.78,737880.05,20.0,22,1
2026-08-24 22:29:00,6,0,5,1,0.0953,0.9168,5.41,849771.88,0.0,22,1
